8002543,정림동,36.308147,127.36658
8002544,서부소방서,36.309624,127.37183
8002118,도마삼거리,36.311165,127.376205
8001488,도마네거리,36.312645,127.38083
8001482,도마교,36.31159,127.383316
8001484,머티네거리,36.309193,127.38768
8001851,산성동주민센터,36.30615,127.38653
8001847,산성네거리,36.303757,127.38605
8001856,산성초등학교,36.300503,127.3855
8001828,사정동,36.29794,127.38467
8001436,산성도서관,36.295746,127.38676
8001894,상당,36.294476,127.38924
8001522,오월드회전교차로,36.29153,127.38817
8007031,오월드,36.290073,127.39557
8007041,윗사정삼거리,36.29263,127.39815
8007157,오월드기점지,36.292747,127.39949
8002355,원내동공영차고지,36.29267,127.31838
